武斷,-1,-1,8561,名詞,一般,*,*,*,*,武斷,ぶだん,ブダン,武断
佛教,-1,-1,7972,名詞,一般,*,*,*,*,佛教,ぶっきょう,ブッキョー,仏教
佛舎,-1,-1,8601,名詞,一般,*,*,*,*,佛舎,ぶっしゃ,ブッシャ,仏舎
佛性,-1,-1,8561,名詞,一般,*,*,*,*,佛性,ぶっしょう,ブッショー,仏性
佛体,-1,-1,8554,名詞,一般,*,*,*,*,佛体,ぶったい,ブッタイ,仏体
物躰,-1,-1,8557,名詞,一般,*,*,*,*,物躰,ぶったい,ブッタイ,物体
ヴッファ,-1,-1,5200,名詞,一般,*,*,*,*,ヴッファ,うっふぁ,ブッファ,ブッファ
佛法,-1,-1,8407,名詞,一般,*,*,*,*,佛法,ぶっぽう,ブッポー,仏法
佛學,-1,-1,8561,名詞,一般,*,*,*,*,佛學,ぶつがっ,ブツガッ,仏学
佛陀,-1,-1,7971,名詞,一般,*,*,*,*,佛陀,ぶつだ,ブツダ,仏陀
物物,-1,-1,9505,名詞,一般,*,*,*,*,物物,ぶつぶつ,ブツブツ,物々
佛名,-1,-1,8561,名詞,一般,*,*,*,*,佛名,ぶつみょう,ブツミョー,仏名
佛滅,-1,-1,8561,名詞,一般,*,*,*,*,佛滅,ぶつめつ,ブツメツ,仏滅
佛耶,-1,-1,8647,名詞,一般,*,*,*,*,佛耶,ぶつや,ブツヤ,仏耶
ブラケッティング,-1,-1,5200,名詞,一般,*,*,*,*,ブラケッティング,ぶらけってぃんぐ,ブラケッティング,ブラケティング
ブラザース,-1,-1,5199,名詞,一般,*,*,*,*,ブラザース,ぶらざーす,ブラザース,ブラザー
ブラザーズ,-1,-1,5198,名詞,一般,*,*,*,*,ブラザーズ,ぶらざーず,ブラザーズ,ブラザー
ブラシュ,-1,-1,5188,名詞,一般,*,*,*,*,ブラシュ,ぶらしゅ,ブラシュ,ブラシ
ブラッディ,-1,-1,5200,名詞,一般,*,*,*,*,ブラッディ,ぶらっでぃ,ブラッディ,ブラッディー
ブラディー,-1,-1,4168,名詞,形容動詞語幹,*,*,*,*,ブラディー,ぶらでぃー,ブラディー,ブラッディー
ブラヴォー,-1,-1,5197,名詞,一般,*,*,*,*,ブラヴォー,ぶらうぉー,ブラボー,ブラボー
ブラーヴァ,-1,-1,5197,名詞,一般,*,*,*,*,ブラーヴァ,ぶらーうぁ,ブラーバ,ブラボー
ブラーヴォ,-1,-1,5197,名詞,一般,*,*,*,*,ブラーヴォ,ぶらーうぉ,ブラーボ,ブラボー
ヴラングル,-1,-1,5200,名詞,一般,*,*,*,*,ヴラングル,うらんぐる,ブラングル,ブラングル
ブランディ,-1,-1,5183,名詞,一般,*,*,*,*,ブランディ,ぶらんでぃ,ブランディ,ブランデー
ブリオシュ,-1,-1,5200,名詞,一般,*,*,*,*,ブリオシュ,ぶりおしゅ,ブリオシュ,ブリオッシュ
ブリオーシュ,-1,-1,5200,名詞,一般,*,*,*,*,ブリオーシュ,ぶりおーしゅ,ブリオーシュ,ブリオッシュ
ヴリダ,-1,-1,5200,名詞,一般,*,*,*,*,ヴリダ,うりだ,ブリダ,ブリダ
ブリッヂ,-1,-1,4434,名詞,サ変接続,*,*,*,*,ブリッヂ,ぶりっぢ,ブリッジ,ブリッジ
ヴリトラ,-1,-1,5200,名詞,一般,*,*,*,*,ヴリトラ,うりとら,ブリトラ,ブリトラ
ブリトンズ,-1,-1,5200,名詞,一般,*,*,*,*,ブリトンズ,ぶりとんず,ブリトンズ,ブリトン
ブルジョワ,-1,-1,5200,名詞,一般,*,*,*,*,ブルジョワ,ぶるじょわ,ブルジョワ,ブルジョア
ブルジョアジイ,-1,-1,5200,名詞,一般,*,*,*,*,ブルジョアジイ,ぶるじょあじい,ブルジョアジー,ブルジョアジー
ブルジョワジー,-1,-1,5200,名詞,一般,*,*,*,*,ブルジョワジー,ぶるじょわじー,ブルジョワジー,ブルジョアジー
ブルドツグ,-1,-1,5199,名詞,一般,*,*,*,*,ブルドツグ,ぶるどつぐ,ブルドッグ,ブルドッグ
ブルドーザ,-1,-1,5215,名詞,一般,*,*,*,*,ブルドーザ,ぶるどーざ,ブルドーザ,ブルドーザー
ブルーネット,-1,-1,5200,名詞,一般,*,*,*,*,ブルーネット,ぶるーねっと,ブルーネット,ブルネット
ブラーウ,-1,-1,5032,名詞,一般,*,*,*,*,ブラーウ,ぶらーう,ブラーウ,ブルー
ブルマ,-1,-1,5200,名詞,一般,*,*,*,*,ブルマ,ぶるま,ブルマ,ブルーマー
ブレイザース,-1,-1,5200,名詞,一般,*,*,*,*,ブレイザース,ぶれいざーす,ブレイザース,ブレザー
ブレイザーズ,-1,-1,5200,名詞,一般,*,*,*,*,ブレイザーズ,ぶれいざーず,ブレーザーズ,ブレザー
ブレクファスト,-1,-1,5200,名詞,一般,*,*,*,*,ブレクファスト,ぶれくふぁすと,ブレクファスト,ブレックファースト
ブレックファスト,-1,-1,5200,名詞,一般,*,*,*,*,ブレックファスト,ぶれっくふぁすと,ブレックファスト,ブレックファースト
ブレイカー,-1,-1,5201,名詞,一般,*,*,*,*,ブレイカー,ぶれいかー,ブレーカー,ブレーカー
ブレーカ,-1,-1,5204,名詞,一般,*,*,*,*,ブレーカ,ぶれーか,ブレーカ,ブレーカー
ブレイク,-1,-1,5126,名詞,一般,*,*,*,*,ブレイク,ぶれいく,ブレーク,ブレーク
ブレートヒェン,-1,-1,5200,名詞,一般,*,*,*,*,ブレートヒェン,ぶれーとひぇん,ブレートヘン,ブレートヘン
ブレイブ,-1,-1,4168,名詞,形容動詞語幹,*,*,*,*,ブレイブ,ぶれいぶ,ブレーブ,ブレーブ
ブレイン,-1,-1,5199,名詞,一般,*,*,*,*,ブレイン,ぶれいん,ブレイン,ブレーン
ブレインストーミング,-1,-1,5200,名詞,一般,*,*,*,*,ブレインストーミング,ぶれいんすとーみんぐ,ブレインストーミング,ブレーンストーミング
ブロシュア,-1,-1,5200,名詞,一般,*,*,*,*,ブロシュア,ぶろしゅあ,ブロシュア,ブロシュアー
ブロッコリ,-1,-1,5200,名詞,一般,*,*,*,*,ブロッコリ,ぶろっこり,ブロッコリ,ブロッコリー
ブロッツ,-1,-1,5200,名詞,一般,*,*,*,*,ブロッツ,ぶろっつ,ブロッツ,ブロット
ブロメリン,-1,-1,5200,名詞,一般,*,*,*,*,ブロメリン,ぶろめりん,ブロメリン,ブロメライン
ブロンドス,-1,-1,5200,名詞,一般,*,*,*,*,ブロンドス,ぶろんどす,ブロンドス,ブロンド
ブロウ,-1,-1,4577,名詞,サ変接続,*,*,*,*,ブロウ,ぶろう,ブロー,ブロー
ブローカア,-1,-1,5133,名詞,一般,*,*,*,*,ブローカア,ぶろーかあ,ブローカー,ブローカー
ブンド,-1,-1,5200,名詞,一般,*,*,*,*,ブンド,ぶんど,ブンド,ブント
文福,-1,-1,8562,名詞,一般,*,*,*,*,文福,ぶんぷく,ブンプク,分福
文禮,-1,-1,8561,名詞,一般,*,*,*,*,文禮,ぶんれい,ブンレー,文礼
文祿,-1,-1,8561,名詞,一般,*,*,*,*,文祿,ぶんろく,ブンロク,文禄
ブッタ,-1,-1,5200,名詞,一般,*,*,*,*,ブッタ,ぶった,ブッタ,ブータ
ヴウト,-1,-1,5200,名詞,一般,*,*,*,*,ヴウト,ううと,ブート,ブート
ヴート,-1,-1,5200,名詞,一般,*,*,*,*,ヴート,うーと,ブート,ブート
ブートレック,-1,-1,5200,名詞,一般,*,*,*,*,ブートレック,ぶーとれっく,ブートレック,ブートレグ
ブードゥー,-1,-1,5200,名詞,一般,*,*,*,*,ブードゥー,ぶーどぅー,ブードゥー,ブードゥ
ヴーヴ,-1,-1,5200,名詞,一般,*,*,*,*,ヴーヴ,うーう,ブーブ,ブーブ
ブルバード,-1,-1,5200,名詞,一般,*,*,*,*,ブルバード,ぶるばーど,ブルバード,ブールバール
ブルヴァール,-1,-1,5200,名詞,一般,*,*,*,*,ブルヴァール,ぶるうぁーる,ブルバール,ブールバール
ブールバード,-1,-1,5200,名詞,一般,*,*,*,*,ブールバード,ぶーるばーど,ブールバード,ブールバール
ブールヴァール,-1,-1,5200,名詞,一般,*,*,*,*,ブールヴァール,ぶーるうぁーる,ブールバール,ブールバール
プァーズ,-1,-1,5200,名詞,一般,*,*,*,*,プァーズ,ぷぁーず,プアーズ,プアー
プア,-1,-1,4168,名詞,形容動詞語幹,*,*,*,*,プア,ぷあ,プア,プアー
プアーズ,-1,-1,5200,名詞,一般,*,*,*,*,プアーズ,ぷあーず,プアーズ,プアー
プーア,-1,-1,4168,名詞,形容動詞語幹,*,*,*,*,プーア,ぷーあ,プーア,プアー
プシケ,-1,-1,5200,名詞,一般,*,*,*,*,プシケ,ぷしけ,プシケ,プシュケー
プシケー,-1,-1,5200,名詞,一般,*,*,*,*,プシケー,ぷしけー,プシケー,プシュケー
プシュケ,-1,-1,5200,名詞,一般,*,*,*,*,プシュケ,ぷしゅけ,プシュケ,プシュケー
プティ,-1,-1,5126,名詞,一般,*,*,*,*,プティ,ぷてぃ,プティ,プチ
プライヴァシー,-1,-1,5199,名詞,一般,*,*,*,*,プライヴァシー,ぷらいうぁしー,プライバシー,プライバシー
プライベイト,-1,-1,4161,名詞,形容動詞語幹,*,*,*,*,プライベイト,ぷらいべいと,プライベート,プライベート
プライヴェット,-1,-1,4161,名詞,形容動詞語幹,*,*,*,*,プライヴェット,ぷらいうぇっと,プライベット,プライベート
プライヴェート,-1,-1,4161,名詞,形容動詞語幹,*,*,*,*,プライヴェート,ぷらいうぇーと,プライベート,プライベート
プライマリ,-1,-1,5200,名詞,一般,*,*,*,*,プライマリ,ぷらいまり,プライマリ,プライマリー
プラグマティックス,-1,-1,5200,名詞,一般,*,*,*,*,プラグマティックス,ぷらぐまてぃっくす,プラグマティックス,プラグマティック
プラーザ,-1,-1,4999,名詞,一般,*,*,*,*,プラーザ,ぷらーざ,プラーザ,プラザ
プラシボ,-1,-1,5200,名詞,一般,*,*,*,*,プラシボ,ぷらしぼ,プラシボ,プラシーボ
プラシボー,-1,-1,5200,名詞,一般,*,*,*,*,プラシボー,ぷらしぼー,プラシボー,プラシーボ
プラセボ,-1,-1,5200,名詞,一般,*,*,*,*,プラセボ,ぷらせぼ,プラセボ,プラシーボ
プリュス,-1,-1,5451,名詞,一般,*,*,*,*,プリュス,ぷりゅす,プリュス,プラス
プラスチックス,-1,-1,5108,名詞,一般,*,*,*,*,プラスチックス,ぷらすちっくす,プラスチックス,プラスチック
プラスティック,-1,-1,5101,名詞,一般,*,*,*,*,プラスティック,ぷらすてぃっく,プラスティック,プラスチック
プラバ,-1,-1,5200,名詞,一般,*,*,*,*,プラバ,ぷらば,プラバ,プラバー
プランツ,-1,-1,5233,名詞,一般,*,*,*,*,プランツ,ぷらんつ,プランツ,プラント
プラニング,-1,-1,4490,名詞,サ変接続,*,*,*,*,プラニング,ぷらにんぐ,プラニング,プランニング
プレインストール,-1,-1,4490,名詞,サ変接続,*,*,*,*,プレインストール,ぷれいんすとーる,プレインストール,プリインストール
プレシジョン,-1,-1,5199,名詞,一般,*,*,*,*,プレシジョン,ぷれしじょん,プレシジョン,プリシジョン
プリヴァート,-1,-1,5200,名詞,一般,*,*,*,*,プリヴァート,ぷりうぁーと,プリバート,プリバート
プリパレイション,-1,-1,5200,名詞,一般,*,*,*,*,プリパレイション,ぷりぱれいしょん,プリパレーション,プリパレーション
プリユツシユ,-1,-1,5200,名詞,一般,*,*,*,*,プリユツシユ,ぷりゆつしゆ,プリュッシュ,プリュッシュ
プランス,-1,-1,5162,名詞,一般,*,*,*,*,プランス,ぷらんす,プランス,プリンス
プリンシズ,-1,-1,5162,名詞,一般,*,*,*,*,プリンシズ,ぷりんしず,プリンシズ,プリンス
プリンスィズ,-1,-1,5162,名詞,一般,*,*,*,*,プリンスィズ,ぷりんすぃず,プリンシズ,プリンス
プリンツヒェン,-1,-1,5200,名詞,一般,*,*,*,*,プリンツヒェン,ぷりんつひぇん,プリンツヒエン,プリンツヒエン
プリーズー,-1,-1,5200,名詞,一般,*,*,*,*,プリーズー,ぷりーずー,プリーズー,プリーズ
プルオーヴァー,-1,-1,5200,名詞,一般,*,*,*,*,プルオーヴァー,ぷるおーうぁー,プルオーバー,プルオーバー
プルーデンシャル,-1,-1,5200,名詞,一般,*,*,*,*,プルーデンシャル,ぷるーでんしゃる,プルーデンシャル,プルデンシャル
プレスティッジ,-1,-1,5198,名詞,一般,*,*,*,*,プレスティッジ,ぷれすてぃっじ,プレスティッジ,プレステージ
プレスティージ,-1,-1,5198,名詞,一般,*,*,*,*,プレスティージ,ぷれすてぃーじ,プレスティージ,プレステージ
プレスティージュ,-1,-1,5198,名詞,一般,*,*,*,*,プレスティージュ,ぷれすてぃーじゅ,プレスティージュ,プレステージ
プレザンス,-1,-1,5200,名詞,一般,*,*,*,*,プレザンス,ぷれざんす,プレザンス,プレゼンス
ブレゼント,-1,-1,4487,名詞,サ変接続,*,*,*,*,ブレゼント,ぶれぜんと,ブレゼント,プレゼント
プレファブ,-1,-1,5190,名詞,一般,*,*,*,*,プレファブ,ぷれふぁぶ,プレファブ,プレハブ
プレミオ,-1,-1,5199,名詞,一般,*,*,*,*,プレミオ,ぷれみお,プレミオ,プレミアム
プレイ,-1,-1,5348,名詞,サ変接続,*,*,*,*,プレイ,ぷれい,プレー,プレー
プレイング,-1,-1,5200,名詞,一般,*,*,*,*,プレイング,ぷれいんぐ,プレイング,プレーイング
プレイス,-1,-1,5216,名詞,一般,*,*,*,*,プレイス,ぷれいす,プレース,プレース
プレイメイツ,-1,-1,5200,名詞,一般,*,*,*,*,プレイメイツ,ぷれいめいつ,プレーメーツ,プレーメート
プレイヤーズ,-1,-1,5158,名詞,一般,*,*,*,*,プレイヤーズ,ぷれいやーず,プレーヤーズ,プレーヤー
プレーヤ,-1,-1,5180,名詞,一般,*,*,*,*,プレーヤ,ぷれーや,プレーヤ,プレーヤー
プレーヤーズ,-1,-1,5158,名詞,一般,*,*,*,*,プレーヤーズ,ぷれーやーず,プレーヤーズ,プレーヤー
プレイリー,-1,-1,5199,名詞,一般,*,*,*,*,プレイリー,ぷれいりー,プレーリー,プレーリー
プレーンズ,-1,-1,4168,名詞,形容動詞語幹,*,*,*,*,プレーンズ,ぷれーんず,プレーンズ,プレーン
プロシオン,-1,-1,5200,名詞,一般,*,*,*,*,プロシオン,ぷろしおん,プロシオン,プロキオン
プロキシ,-1,-1,5200,名詞,一般,*,*,*,*,プロキシ,ぷろきし,プロキシ,プロキシー
プログラムス,-1,-1,4471,名詞,サ変接続,*,*,*,*,プログラムス,ぷろぐらむす,プログラムス,プログラム
プログレッシヴ,-1,-1,4168,名詞,形容動詞語幹,*,*,*,*,プログレッシヴ,ぷろぐれっしう,プログレッシブ,プログレッシブ
プロィエクト,-1,-1,5190,名詞,一般,*,*,*,*,プロィエクト,ぷろぃえくと,プロイエクト,プロジェクト
プロジェクツ,-1,-1,5190,名詞,一般,*,*,*,*,プロジェクツ,ぷろじぇくつ,プロジェクツ,プロジェクト
プロヂェクト,-1,-1,5190,名詞,一般,*,*,*,*,プロヂェクト,ぷろぢぇくと,プロジェクト,プロジェクト
プロスタグランディン,-1,-1,5200,名詞,一般,*,*,*,*,プロスタグランディン,ぷろすたぐらんでぃん,プロスタグランディン,プロスタグランジン
プロスティテュート,-1,-1,5200,名詞,一般,*,*,*,*,プロスティテュート,ぷろすてぃてゅーと,プロスティチュート,プロスティチュート
プロセサ,-1,-1,5200,名詞,一般,*,*,*,*,プロセサ,ぷろせさ,プロセサ,プロセッサー
プロセサー,-1,-1,5200,名詞,一般,*,*,*,*,プロセサー,ぷろせさー,プロセサー,プロセッサー
プロセニウム,-1,-1,5200,名詞,一般,*,*,*,*,プロセニウム,ぷろせにうむ,プロセニウム,プロセニアム
プロダクションズ,-1,-1,5199,名詞,一般,*,*,*,*,プロダクションズ,ぷろだくしょんず,プロダクションズ,プロダクション
プロダクツ,-1,-1,5162,名詞,一般,*,*,*,*,プロダクツ,ぷろだくつ,プロダクツ,プロダクト
プロキスタ,-1,-1,5200,名詞,一般,*,*,*,*,プロキスタ,ぷろきすた,プロキスタ,プロチスタ
プロチアーゼ,-1,-1,5200,名詞,一般,*,*,*,*,プロチアーゼ,ぷろちあーぜ,プロチアーゼ,プロテアーゼ
プロテスタンチズム,-1,-1,5200,名詞,一般,*,*,*,*,プロテスタンチズム,ぷろてすたんちずむ,プロテスタンチズム,プロテスタンティズム
プロデューサーズ,-1,-1,5198,名詞,一般,*,*,*,*,プロデューサーズ,ぷろでゅーさーず,プロデューサーズ,プロデューサー
プロデユーサー,-1,-1,5198,名詞,一般,*,*,*,*,プロデユーサー,ぷろでゅーさー,プロデューサー,プロデューサー
プロジュース,-1,-1,5189,名詞,一般,*,*,*,*,プロジュース,ぷろじゅーす,プロジュース,プロデュース
プロバイオティクス,-1,-1,5200,名詞,一般,*,*,*,*,プロバイオティクス,ぷろばいおてぃくす,プロバイオティクス,プロバイオティック
プロバイダ,-1,-1,5199,名詞,一般,*,*,*,*,プロバイダ,ぷろばいだ,プロバイダ,プロバイダー
プロパティ,-1,-1,5115,名詞,一般,*,*,*,*,プロパティ,ぷろぱてぃ,プロパティ,プロパティー
プロビル,-1,-1,3688,名詞,一般,*,*,*,*,プロビル,ぷろびる,プロビル,プロピル
プロメシウム,-1,-1,5200,名詞,一般,*,*,*,*,プロメシウム,ぷろめしうむ,プロメシウム,プロメチウム
プロモター,-1,-1,5200,名詞,一般,*,*,*,*,プロモター,ぷろもたー,プロモター,プロモーター
プロレタリヤ,-1,-1,5200,名詞,一般,*,*,*,*,プロレタリヤ,ぷろれたりや,プロレタリヤ,プロレタリア
プゥス,-1,-1,5200,名詞,一般,*,*,*,*,プゥス,ぷぅす,プース,プース
ヘァー,-1,-1,4885,名詞,一般,*,*,*,*,ヘァー,へあー,ヘアー,ヘア
ヘアー,-1,-1,4885,名詞,一般,*,*,*,*,ヘアー,へあー,ヘアー,ヘア
ヘヤ,-1,-1,4885,名詞,一般,*,*,*,*,ヘヤ,へや,ヘヤ,ヘア
ヘヤー,-1,-1,4885,名詞,一般,*,*,*,*,ヘヤー,へやー,ヘヤー,ヘア
ヘヤピン,-1,-1,5194,名詞,一般,*,*,*,*,ヘヤピン,へやぴん,ヘヤピン,ヘアピン
閉會,-1,-1,7108,名詞,サ変接続,*,*,*,*,閉會,へいかい,ヘーカイ,閉会
弊舘,-1,-1,8561,名詞,一般,*,*,*,*,弊舘,へいかん,ヘーカン,弊館
兵學,-1,-1,8567,名詞,一般,*,*,*,*,兵學,へいがっ,ヘーガッ,兵学
平氣,-1,-1,7886,名詞,形容動詞語幹,*,*,*,*,平氣,へいき,ヘーキ,平気
兵數,-1,-1,8561,名詞,一般,*,*,*,*,兵數,へいすう,ヘースー,兵数
兵戰,-1,-1,8561,名詞,一般,*,*,*,*,兵戰,へいせん,ヘーセン,兵戦
兵爭,-1,-1,8561,名詞,一般,*,*,*,*,兵爭,へいそう,ヘーソー,兵争
閉息,-1,-1,7135,名詞,サ変接続,*,*,*,*,閉息,へいそく,ヘーソク,屏息
平平,-1,-1,8561,名詞,一般,*,*,*,*,平平,へいへい,ヘーヘー,平々
併立,-1,-1,7134,名詞,サ変接続,*,*,*,*,併立,へいりつ,ヘーリツ,並立
ヘイロータイ,-1,-1,5200,名詞,一般,*,*,*,*,ヘイロータイ,へいろーたい,ヘーロータイ,ヘイロタイ
壁畫,-1,-1,8560,名詞,一般,*,*,*,*,壁畫,へきが,ヘキガ,壁画
癖論,-1,-1,8561,名詞,一般,*,*,*,*,癖論,へきろん,ヘキロン,僻論
ヘッズ,-1,-1,5233,名詞,一般,*,*,*,*,ヘッズ,へっず,ヘッズ,ヘッド
ヘッドフォン,-1,-1,5194,名詞,一般,*,*,*,*,ヘッドフォン,へっどふぉん,ヘッドフォン,ヘッドホン
ヘビィ,-1,-1,4160,名詞,形容動詞語幹,*,*,*,*,ヘビィ,へびぃ,ヘビー,ヘビー
ヘヴィ,-1,-1,4160,名詞,形容動詞語幹,*,*,*,*,ヘヴィ,へうぃ,ヘビ,ヘビー
變,-1,-1,7904,名詞,形容動詞語幹,*,*,*,*,變,へん,ヘン,変
邉,-1,-1,8021,名詞,一般,*,*,*,*,邉,へん,ヘン,辺
邉,-1,-1,8021,名詞,一般,*,*,*,*,邉,ぺん,ペン,辺
邊,-1,-1,8021,名詞,一般,*,*,*,*,邊,ぺん,ペン,辺
變革,-1,-1,7125,名詞,サ変接続,*,*,*,*,變革,へんかく,ヘンカク,変革
変屈,-1,-1,7890,名詞,形容動詞語幹,*,*,*,*,変屈,へんくつ,ヘンクツ,偏屈
偏輕,-1,-1,8561,名詞,一般,*,*,*,*,偏輕,へんけい,ヘンケー,偏軽
扁壺,-1,-1,8561,名詞,一般,*,*,*,*,扁壺,へんこ,ヘンコ,匾壺
變更,-1,-1,7133,名詞,サ変接続,*,*,*,*,變更,へんこう,ヘンコー,変更
編緝,-1,-1,7164,名詞,サ変接続,*,*,*,*,編緝,へんしゅう,ヘンシュー,編集
變事,-1,-1,8561,名詞,一般,*,*,*,*,變事,へんじ,ヘンジ,変事
變字,-1,-1,8560,名詞,一般,*,*,*,*,變字,へんじ,ヘンジ,変字
變貌,-1,-1,7134,名詞,サ変接続,*,*,*,*,變貌,へんぼう,ヘンボー,変貌
ヘイト,-1,-1,5200,名詞,一般,*,*,*,*,ヘイト,へいと,ヘート,ヘート
ヘイブン,-1,-1,5188,名詞,一般,*,*,*,*,ヘイブン,へいぶん,ヘーブン,ヘーブン
ヘイヴン,-1,-1,5197,名詞,一般,*,*,*,*,ヘイヴン,へいうん,ヘーブン,ヘーブン
米獨,-1,-1,8561,名詞,一般,*,*,*,*,米獨,べいどく,ベードク,米独
ヴェガ,-1,-1,5200,名詞,一般,*,*,*,*,ヴェガ,うぇが,ベガ,ベガ
ヴェギー,-1,-1,5200,名詞,一般,*,*,*,*,ヴェギー,うぇぎー,ベギー,ベギー
ベクター,-1,-1,5195,名詞,一般,*,*,*,*,ベクター,べくたー,ベクター,ベクトル
ベシャメール,-1,-1,5200,名詞,一般,*,*,*,*,ベシャメール,べしゃめーる,ベシャメール,ベシャメル
ヴェジガ,-1,-1,5200,名詞,一般,*,*,*,*,ヴェジガ,うぇじが,ベジガ,ベジガ
ヴェジタブル,-1,-1,5200,名詞,一般,*,*,*,*,ヴェジタブル,うぇじたぶる,ベジタブル,ベジタブル
ヴェストドイチェ,-1,-1,5200,名詞,一般,*,*,*,*,ヴェストドイチェ,うぇすとどいちぇ,ベストドイチェ,ベストドイチェ
ヴェッキオ,-1,-1,5200,名詞,一般,*,*,*,*,ヴェッキオ,うぇっきお,ベッキオ,ベッキオ
ベツド,-1,-1,5186,名詞,一般,*,*,*,*,ベツド,べつど,ベッド,ベッド
ベツドランプ,-1,-1,5200,名詞,一般,*,*,*,*,ベツドランプ,べつどらんぷ,ベッドランプ,ベッドランプ
別動,-1,-1,8564,名詞,一般,*,*,*,*,別動,べつどう,ベツドー,別働
ベテランズ,-1,-1,5198,名詞,一般,*,*,*,*,ベテランズ,べてらんず,ベテランズ,ベテラン
ヴェテラン,-1,-1,5198,名詞,一般,*,*,*,*,ヴェテラン,うぇてらん,ベテラン,ベテラン
ヴェトコン,-1,-1,5200,名詞,一般,*,*,*,*,ヴェトコン,うぇとこん,ベトコン,ベトコン
ベニア,-1,-1,5230,名詞,一般,*,*,*,*,ベニア,べにあ,ベニア,ベニヤ
ヴェネチアン,-1,-1,5200,名詞,一般,*,*,*,*,ヴェネチアン,うぇねちあん,ベネチアン,ベネチアン
ヴェネツィアン,-1,-1,5200,名詞,一般,*,*,*,*,ヴェネツィアン,うぇねつぃあん,ベネツィアン,ベネチアン
ベィビー,-1,-1,5183,名詞,一般,*,*,*,*,ベィビー,べぃびー,ベービー,ベビー
ベイビー,-1,-1,5183,名詞,一般,*,*,*,*,ベイビー,べいびー,ベービー,ベビー
ベイビーズ,-1,-1,5134,名詞,一般,*,*,*,*,ベイビーズ,べいびーず,ベービーズ,ベビー
ベビィ,-1,-1,5183,名詞,一般,*,*,*,*,ベビィ,べびぃ,ベビー,ベビー
ベベ,-1,-1,5183,名詞,一般,*,*,*,*,ベベ,べべ,ベベ,ベビー
ベヴィークト,-1,-1,5200,名詞,一般,*,*,*,*,ベヴィークト,べうぃーくと,ベビークト,ベビークト
ヴェフール,-1,-1,5200,名詞,一般,*,*,*,*,ヴェフール,うぇふーる,ベフール,ベフール
箆棒,-1,-1,6673,名詞,形容動詞語幹,*,*,*,*,箆棒,べらぼう,ベラボー,篦棒
ヴェランダ,-1,-1,5199,名詞,一般,*,*,*,*,ヴェランダ,うぇらんだ,ベランダ,ベランダ
ベリェス,-1,-1,5200,名詞,一般,*,*,*,*,ベリェス,べりぇす,ベリエス,ベリエス
ヴェルファー,-1,-1,5200,名詞,一般,*,*,*,*,ヴェルファー,うぇるふぁー,ベルファー,ベルファー
ヴェルヴェット,-1,-1,5200,名詞,一般,*,*,*,*,ヴェルヴェット,うぇるうぇっと,ベルベット,ベルベット
ヴェルメンティーノ,-1,-1,5200,名詞,一般,*,*,*,*,ヴェルメンティーノ,うぇるめんてぃーの,ベルメンティーノ,ベルメンティーノ
瓣,-1,-1,8528,名詞,一般,*,*,*,*,瓣,べん,ベン,弁
辨,-1,-1,8528,名詞,一般,*,*,*,*,辨,べん,ベン,弁
便壺,-1,-1,8561,名詞,一般,*,*,*,*,便壺,べんき,ベンキ,便器
便坐,-1,-1,8560,名詞,一般,*,*,*,*,便坐,べんざ,ベンザ,便座
ヴェンジェンス,-1,-1,5200,名詞,一般,*,*,*,*,ヴェンジェンス,うぇんじぇんす,ベンジェンス,ベンジェンス
ベンチジン,-1,-1,5200,名詞,一般,*,*,*,*,ベンチジン,べんちじん,ベンチジン,ベンジジン
ベンチャーズ,-1,-1,5202,名詞,一般,*,*,*,*,ベンチャーズ,べんちゃーず,ベンチャーズ,ベンチャー
ヴェンチャー,-1,-1,5202,名詞,一般,*,*,*,*,ヴェンチャー,うぇんちゃー,ベンチャー,ベンチャー
ヴェンチャーズ,-1,-1,5202,名詞,一般,*,*,*,*,ヴェンチャーズ,うぇんちゃーず,ベンチャーズ,ベンチャー
ヴェンチュラ,-1,-1,5200,名詞,一般,*,*,*,*,ヴェンチュラ,うぇんちゅら,ベンチュラ,ベンチュラ
辦道,-1,-1,8561,名詞,一般,*,*,*,*,辦道,べんどう,ベンドー,弁道
辧道,-1,-1,8561,名詞,一般,*,*,*,*,辧道,べんどう,ベンドー,弁道
辨道,-1,-1,8561,名詞,一般,*,*,*,*,辨道,べんどう,ベンドー,弁道
便溺,-1,-1,8561,名詞,一般,*,*,*,*,便溺,べんにょう,ベンニョー,便尿
辯論,-1,-1,7133,名詞,サ変接続,*,*,*,*,辯論,べんろん,ベンロン,弁論
ベイカー,-1,-1,5323,名詞,一般,*,*,*,*,ベイカー,べいかー,ベーカー,ベーカー
ベイクト,-1,-1,5200,名詞,一般,*,*,*,*,ベイクト,べいくと,ベークト,ベークド
ベイクド,-1,-1,5200,名詞,一般,*,*,*,*,ベイクド,べいくど,ベークド,ベークド
ベーター,-1,-1,5869,名詞,一般,*,*,*,*,ベーター,べーたー,ベーター,ベータ
ベダ,-1,-1,5200,名詞,一般,*,*,*,*,ベダ,べだ,ベダ,ベーダ
ヴェーダンダ,-1,-1,5200,名詞,一般,*,*,*,*,ヴェーダンダ,うぇーだんだ,ベーダンダ,ベーダンダ
ベヤ,-1,-1,5291,名詞,一般,*,*,*,*,ベヤ,べや,ベヤ,ベーヤ
ベヤサ,-1,-1,5291,名詞,一般,*,*,*,*,ベヤサ,べやさ,ベヤサ,ベーヤ
